Time,PMON 1,PMON_2,PMON_3,PMON_4,PMON_5,PMON_6
14:04:57,20.94,SENSOR_ERROR,22.40,20.83,SENSOR_ERROR,20.67
14:04:57,20.93,SENSOR_ERROR,22.40,20.83,SENSOR_ERROR,20.67
14:04:58,20.93,SENSOR_ERROR,22.40,20.83,SENSOR_ERROR,20.67
14:04:59,20.93,SENSOR_ERROR,22.40,20.83,SENSOR_ERROR,20.67
14:04:59,20.92,SENSOR_ERROR,22.40,20.83,SENSOR_ERROR,20.67
14:05:00,20.92,SENSOR_ERROR,22.40,20.83,SENSOR_ERROR,20.67
14:05:00,20.92,SENSOR_ERROR,22.40,20.83,SENSOR_ERROR,20.67
14:05:01,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.67
14:05:01,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:02,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:02,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:03,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:04,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:04,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:05,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:05,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:06,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:06,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:07,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:08,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:08,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:09,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:09,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:10,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:10,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:11,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:12,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:12,20.94,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:13,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:13,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:14,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:14,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:15,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:16,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:16,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:17,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:17,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:18,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:18,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:19,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:20,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:20,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:21,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:21,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:22,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:22,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:23,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:23,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:24,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:25,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:25,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:26,20.92,SENSOR_ERROR,22.40,20.83,22.57,20.65
14:05:26,20.93,SENSOR_ERROR,22.40,20.83,22.57,20.65
