Time,Current (mA)
14:40:28.024000,0.00
14:40:28.225000,0.00
14:40:28.630000,0.00
14:40:28.829000,0.00
14:40:29.040000,0.00
14:40:29.843000,0.00
14:40:30.449000,0.00
14:40:31.057000,0.00
14:40:31.457000,0.00
14:40:31.661000,0.00
14:40:32.266000,0.00
14:40:33.673000,0.00
14:40:33.890000,0.00
14:40:34.090000,0.00
14:40:34.493000,0.00
14:40:34.895000,0.00
14:40:35.102000,0.00
14:40:35.302000,0.00
14:40:35.504000,0.00
14:40:35.708000,0.00
14:40:35.906000,0.00
14:40:36.107000,0.00
14:40:36.314000,0.00
14:40:36.514000,0.00
14:40:36.707000,0.00
14:40:37.120000,0.00
14:40:38.126000,0.00
14:40:38.533000,0.00
14:40:39.952000,0.00
14:40:40.152000,0.00
14:40:40.557000,0.00
14:40:40.959000,0.00
14:40:41.156000,0.00
14:40:41.563000,0.00
14:40:41.969000,0.00
14:40:42.576000,0.00
14:40:42.983000,0.00
14:40:43.183000,0.00
14:40:43.789000,0.00
14:40:44.800000,0.00
14:40:45,0.00
14:40:45.199000,0.00
14:40:47.021000,0.00
14:40:47.624000,0.00
14:40:48.234000,0.00
14:40:48.434000,0.00
14:40:48.638000,0.00
14:40:49.043000,0.00
14:40:49.445000,0.00
14:40:49.650000,0.01
14:40:49.851000,0.00
14:40:50.050000,0.00
14:40:50.256000,0.00
14:40:50.458000,0.00
14:40:51.262000,0.00
14:40:51.670000,0.00
14:40:51.867000,0.00
14:40:52.273000,0.00
14:40:52.673000,0.00
14:40:52.883000,0.00
14:40:53.287000,0.00
14:40:53.690000,0.00
14:40:53.893000,0.00
14:40:54.093000,0.00
14:40:54.292000,0.00
14:40:54.500000,0.00
14:40:54.899000,0.01
14:40:55.299000,0.00
14:40:56.110000,0.00
14:40:57.123000,0.00
14:40:57.326000,0.00
14:40:57.526000,0.00
14:40:57.732000,0.00
14:40:58.338000,0.00
14:40:58.939000,0.00
14:40:59.140000,0.00
14:40:59.746000,0.00
14:40:59.956000,0.00
14:41:00.559000,0.00
14:41:00.760000,0.00
14:41:00.959000,0.00
14:41:01.168000,0.00
14:41:01.556000,0.00
14:41:01.765000,0.00
14:41:02.172000,0.00
14:41:02.372000,0.00
14:41:02.978000,0.00
14:41:03.183000,0.00
14:41:03.383000,0.00
14:41:03.788000,0.01
14:41:04.189000,0.00
14:41:04.588000,0.00
14:41:05.607000,0.00
14:41:06.009000,0.00
14:41:07.625000,0.00
14:41:07.827000,0.00
14:41:08.431000,0.00
14:41:09.240000,0.00
14:41:09.440000,0.00
14:41:09.642000,0.00
14:41:09.851000,0.00
14:41:10.455000,0.00
14:41:10.655000,0.00
14:41:10.859000,0.00
14:41:11.056000,0.00
14:41:11.456000,0.00
14:41:12.273000,0.00
14:41:12.477000,0.00
14:41:12.674000,0.00
14:41:13.281000,0.00
14:41:13.688000,0.00
14:41:13.884000,0.00
14:41:14.088000,0.00
14:41:14.288000,0.00
14:41:14.496000,0.00
14:41:14.698000,0.00
14:41:14.901000,0.00
14:41:15.099000,0.00
14:41:15.911000,0.00
14:41:16.107000,0.00
14:41:16.308000,0.00
14:41:16.716000,0.00
14:41:17.731000,0.00
14:41:17.932000,0.00
14:41:18.132000,0.00
14:41:18.532000,0.00
