[2025-06-10 17:39:34.857] High voltage power supply Monitoring with ADS1115 Test
[2025-06-10 17:40:27.922] Set: 464 V,  HV: 336 V,  I: 2.93 mA
[2025-06-10 17:40:28.122] Set: 444 V,  HV: 345 V,  I: 3.00 mA
[2025-06-10 17:40:28.318] Set: 455 V,  HV: 344 V,  I: 2.98 mA
[2025-06-10 17:40:28.528] Set: 356 V,  HV: 345 V,  I: 3.37 mA
[2025-06-10 17:40:28.724] Set: 381 V,  HV: 378 V,  I: 3.32 mA
[2025-06-10 17:40:28.928] Set: 372 V,  HV: 356 V,  I: 3.33 mA
[2025-06-10 17:40:29.132] Set: 492 V,  HV: 393 V,  I: 2.81 mA
[2025-06-10 17:40:29.335] Set: 500 V,  HV: 404 V,  I: 2.83 mA
[2025-06-10 17:40:29.529] Set: 491 V,  HV: 394 V,  I: 2.75 mA
[2025-06-10 17:40:29.732] Set: 395 V,  HV: 356 V,  I: 3.12 mA
[2025-06-10 17:40:29.941] Set: 398 V,  HV: 348 V,  I: 3.09 mA
[2025-06-10 17:40:30.136] Set: 368 V,  HV: 340 V,  I: 3.13 mA
[2025-06-10 17:40:30.338] Set: 372 V,  HV: 403 V,  I: 3.23 mA
[2025-06-10 17:40:30.538] Set: 377 V,  HV: 410 V,  I: 3.23 mA
[2025-06-10 17:40:30.737] Set: 391 V,  HV: 409 V,  I: 3.19 mA
[2025-06-10 17:40:30.937] Set: 500 V,  HV: 400 V,  I: 2.72 mA
[2025-06-10 17:40:31.143] Set: 492 V,  HV: 380 V,  I: 2.75 mA
[2025-06-10 17:40:31.347] Set: 496 V,  HV: 392 V,  I: 2.73 mA
[2025-06-10 17:40:31.552] Set: 363 V,  HV: 346 V,  I: 3.17 mA
[2025-06-10 17:40:31.753] Set: 384 V,  HV: 364 V,  I: 3.27 mA
[2025-06-10 17:40:31.951] Set: 364 V,  HV: 344 V,  I: 3.23 mA
[2025-06-10 17:40:32.153] Set: 453 V,  HV: 397 V,  I: 3.07 mA
[2025-06-10 17:40:32.352] Set: 457 V,  HV: 407 V,  I: 3.07 mA
[2025-06-10 17:40:32.562] Set: 461 V,  HV: 391 V,  I: 3.06 mA
[2025-06-10 17:40:32.771] Set: 473 V,  HV: 341 V,  I: 2.90 mA
[2025-06-10 17:40:32.968] Set: 482 V,  HV: 354 V,  I: 2.87 mA
[2025-06-10 17:40:33.169] Set: 471 V,  HV: 341 V,  I: 2.93 mA
[2025-06-10 17:40:33.368] Set: 372 V,  HV: 363 V,  I: 3.40 mA
[2025-06-10 17:40:33.575] Set: 387 V,  HV: 367 V,  I: 3.39 mA
[2025-06-10 17:40:33.775] Set: 393 V,  HV: 375 V,  I: 3.36 mA
[2025-06-10 17:40:33.978] Set: 494 V,  HV: 403 V,  I: 2.99 mA
[2025-06-10 17:40:34.170] Set: 486 V,  HV: 397 V,  I: 2.88 mA
[2025-06-10 17:40:34.381] Set: 494 V,  HV: 401 V,  I: 2.92 mA
[2025-06-10 17:40:34.584] Set: 430 V,  HV: 340 V,  I: 3.01 mA
[2025-06-10 17:40:34.786] Set: 411 V,  HV: 354 V,  I: 3.06 mA
[2025-06-10 17:40:34.982] Set: 416 V,  HV: 348 V,  I: 3.05 mA
