Time,Current (mA)
15:32:38.632000,3.46
15:32:38.830000,3.47
15:32:39.040000,3.46
15:32:39.240000,3.46
15:32:39.441000,3.47
15:32:39.646000,3.47
15:32:39.842000,3.48
15:32:40.047000,3.48
15:32:40.251000,3.50
15:32:40.649000,3.51
15:32:40.858000,3.52
15:32:41.058000,3.51
15:32:41.255000,3.51
15:32:41.458000,3.51
15:32:41.661000,3.51
15:32:41.858000,3.51
15:32:42.676000,3.53
15:32:42.877000,3.53
15:32:43.074000,3.53
15:32:43.275000,3.53
15:32:43.476000,3.53
15:32:43.679000,3.53
15:32:44.491000,3.54
15:32:44.692000,3.53
15:32:44.892000,3.53
15:32:45.096000,3.53
15:32:45.292000,3.53
15:32:45.491000,3.53
15:32:46.310000,3.56
15:32:46.511000,3.57
15:32:46.710000,3.57
15:32:46.915000,3.58
15:32:47.116000,3.59
15:32:47.317000,3.59
15:32:47.924000,3.60
15:32:48.128000,3.59
15:32:48.329000,3.60
15:32:48.530000,3.59
15:32:48.735000,3.59
15:32:48.935000,3.59
15:32:49.136000,3.58
15:32:49.340000,3.57
15:32:49.541000,3.57
15:32:49.742000,3.57
15:32:49.947000,3.56
15:32:50.143000,3.56
15:32:50.348000,3.55
15:32:50.553000,3.55
15:32:50.753000,3.55
15:32:51.159000,3.55
15:32:51.360000,3.55
15:32:51.556000,3.54
15:32:51.758000,3.54
15:32:51.959000,3.54
15:32:52.167000,3.54
15:32:52.977000,3.54
15:32:53.175000,3.54
15:32:53.375000,3.53
15:32:53.584000,3.53
15:32:53.775000,3.53
15:32:53.974000,3.53
15:32:54.793000,3.54
15:32:54.991000,3.55
15:32:55.190000,3.55
15:32:55.398000,3.57
15:32:55.596000,3.58
15:32:55.799000,3.59
15:32:56.609000,3.63
15:32:56.812000,3.64
15:32:57.011000,3.65
15:32:57.210000,3.65
15:32:57.409000,3.65
15:32:57.618000,3.66
15:32:58.429000,3.67
15:32:58.630000,3.66
15:32:58.831000,3.66
15:32:59.035000,3.67
15:32:59.236000,3.67
15:32:59.437000,3.67
15:32:59.843000,3.67
15:33:00.043000,3.67
15:33:00.248000,3.67
15:33:00.448000,3.67
15:33:00.649000,3.67
15:33:00.854000,3.68
15:33:01.054000,3.68
15:33:01.252000,3.68
15:33:01.460000,3.68
15:33:01.660000,3.68
15:33:01.862000,3.69
15:33:02.067000,3.68
15:33:02.267000,3.68
15:33:02.468000,3.68
15:33:02.668000,3.67
15:33:03.278000,3.66
15:33:03.475000,3.67
15:33:03.676000,3.67
15:33:03.884000,3.67
15:33:04.081000,3.68
15:33:04.279000,3.68
15:33:05.097000,3.68
15:33:05.295000,3.68
15:33:05.494000,3.68
15:33:05.702000,3.69
15:33:05.896000,3.69
15:33:06.102000,3.70
15:33:06.907000,3.70
15:33:07.112000,3.71
15:33:07.314000,3.71
15:33:07.518000,3.71
15:33:07.719000,3.72
15:33:07.919000,3.72
15:33:08.124000,3.72
15:33:08.325000,3.72
15:33:08.525000,3.72
15:33:08.731000,3.72
15:33:08.931000,3.71
15:33:09.129000,3.72
15:33:09.336000,3.71
15:33:09.538000,3.71
15:33:09.738000,3.72
15:33:09.943000,3.72
15:33:10.143000,3.72
15:33:10.344000,3.72
15:33:10.549000,3.72
15:33:10.749000,3.72
15:33:10.950000,3.73
15:33:11.761000,3.73
15:33:11.958000,3.73
15:33:12.158000,3.74
15:33:12.366000,3.74
15:33:12.569000,3.75
15:33:12.768000,3.75
15:33:13.574000,3.76
15:33:13.781000,3.76
15:33:13.977000,3.76
15:33:14.186000,3.76
15:33:14.385000,3.76
15:33:14.584000,3.76
15:33:15.396000,3.77
15:33:15.593000,3.76
15:33:15.791000,3.76
15:33:16.003000,3.76
15:33:16.201000,3.76
15:33:16.402000,3.76
15:33:16.608000,3.76
15:33:16.807000,3.76
15:33:17.009000,3.76
15:33:17.210000,3.76
15:33:17.410000,3.76
15:33:17.608000,3.75
15:33:17.823000,3.75
15:33:18.018000,3.75
15:33:18.221000,3.75
15:33:18.426000,3.74
15:33:18.625000,3.74
15:33:18.825000,3.74
15:33:19.032000,3.74
15:33:19.232000,3.74
15:33:19.434000,3.74
15:33:20.244000,3.75
15:33:20.444000,3.75
15:33:20.645000,3.75
15:33:20.849000,3.75
15:33:21.050000,3.75
15:33:21.252000,3.75
15:33:22.062000,3.76
15:33:22.257000,3.76
15:33:22.464000,3.77
15:33:22.669000,3.76
15:33:22.869000,3.77
15:33:23.067000,3.77
15:33:23.876000,3.80
15:33:24.082000,3.80
15:33:24.273000,3.80
15:33:24.486000,3.81
15:33:24.688000,3.81
15:33:24.888000,3.81
15:33:25.289000,3.81
15:33:25.700000,3.82
15:33:25.893000,3.83
15:33:26.097000,3.82
15:33:26.306000,3.82
15:33:26.501000,3.83
15:33:26.703000,3.83
15:33:26.912000,3.83
15:33:27.107000,3.83
15:33:27.308000,3.83
15:33:27.518000,3.83
15:33:27.718000,3.83
15:33:27.907000,3.83
15:33:28.124000,3.83
15:33:28.724000,3.84
15:33:28.927000,3.84
15:33:29.128000,3.84
15:33:29.336000,3.83
15:33:29.533000,3.83
15:33:29.734000,3.83
15:33:30.545000,3.83
15:33:30.746000,3.84
15:33:30.946000,3.84
15:33:31.151000,3.83
15:33:31.352000,3.84
15:33:31.553000,3.84
15:33:32.356000,3.83
15:33:32.560000,3.83
15:33:32.765000,3.83
15:33:32.969000,3.83
15:33:33.171000,3.83
15:33:33.371000,3.83
15:33:33.574000,3.83
15:33:33.773000,3.83
15:33:33.976000,3.83
15:33:34.183000,3.83
15:33:34.382000,3.83
15:33:34.574000,3.83
15:33:34.786000,3.84
15:33:34.989000,3.84
15:33:35.190000,3.85
15:33:35.394000,3.85
15:33:35.595000,3.85
15:33:35.796000,3.85
15:33:36.001000,3.85
15:33:36.201000,3.85
15:33:36.403000,3.85
15:33:37.207000,3.86
15:33:37.414000,3.86
15:33:37.612000,3.87
15:33:37.819000,3.86
15:33:38.018000,3.86
15:33:38.221000,3.86
15:33:39.032000,3.86
15:33:39.224000,3.86
15:33:39.429000,3.86
15:33:39.638000,3.86
15:33:39.839000,3.86
15:33:40.036000,3.86
15:33:40.241000,3.86
15:33:40.642000,3.85
15:33:40.850000,3.85
15:33:41.052000,3.85
15:33:41.248000,3.85
15:33:41.456000,3.85
15:33:41.653000,3.85
15:33:41.854000,3.85
15:33:42.058000,3.85
15:33:42.259000,3.85
15:33:42.460000,3.85
15:33:42.665000,3.84
15:33:42.865000,3.83
15:33:43.066000,3.83
15:33:43.271000,3.83
15:33:43.471000,3.84
15:33:43.872000,3.84
15:33:44.078000,3.85
15:33:44.277000,3.85
15:33:44.484000,3.85
15:33:44.684000,3.85
15:33:44.884000,3.86
15:33:45.696000,3.87
15:33:45.897000,3.87
15:33:46.097000,3.87
15:33:46.302000,3.87
15:33:46.502000,3.87
15:33:46.703000,3.87
15:33:47.515000,3.87
15:33:47.707000,3.87
15:33:47.916000,3.87
15:33:48.119000,3.87
15:33:48.321000,3.87
15:33:48.522000,3.87
15:33:48.726000,3.86
15:33:48.924000,3.86
15:33:49.126000,3.86
15:33:49.333000,3.86
15:33:49.534000,3.85
15:33:49.731000,3.85
15:33:49.939000,3.86
15:33:50.140000,3.86
15:33:50.340000,3.86
15:33:50.539000,3.86
15:33:50.746000,3.87
15:33:50.947000,3.87
15:33:51.152000,3.87
15:33:51.348000,3.87
15:33:51.549000,3.87
15:33:52.364000,3.87
15:33:52.555000,3.88
15:33:52.761000,3.88
15:33:52.966000,3.87
15:33:53.167000,3.86
15:33:53.368000,3.87
15:33:54.173000,3.88
15:33:54.375000,3.88
15:33:54.573000,3.88
15:33:54.784000,3.88
15:33:54.982000,3.88
15:33:55.182000,3.88
15:33:55.997000,3.89
15:33:56.198000,3.89
15:33:56.398000,3.89
15:33:56.603000,3.89
15:33:56.804000,3.89
15:33:57.005000,3.89
15:33:57.408000,3.88
15:33:57.814000,3.87
15:33:58.015000,3.87
15:33:58.214000,3.87
15:33:58.421000,3.87
15:33:58.622000,3.87
15:33:58.823000,3.87
15:33:59.028000,3.87
15:33:59.228000,3.87
15:33:59.423000,3.87
15:33:59.633000,3.86
15:33:59.832000,3.86
15:34:00.035000,3.86
15:34:00.240000,3.86
15:34:00.847000,3.86
15:34:01.043000,3.87
15:34:01.247000,3.86
15:34:01.453000,3.86
15:34:01.649000,3.86
15:34:01.850000,3.85
15:34:02.664000,3.83
15:34:02.866000,3.83
15:34:03.061000,3.83
15:34:03.271000,3.83
15:34:03.473000,3.83
15:34:03.669000,3.83
15:34:04.472000,3.82
15:34:04.672000,3.82
15:34:04.881000,3.82
15:34:05.089000,3.82
15:34:05.285000,3.82
15:34:05.488000,3.82
15:34:05.696000,3.81
15:34:06.093000,3.81
15:34:06.299000,3.81
15:34:06.499000,3.81
15:34:06.699000,3.81
15:34:06.904000,3.82
15:34:07.105000,3.82
15:34:07.305000,3.82
15:34:07.504000,3.82
15:34:07.711000,3.82
15:34:07.905000,3.83
15:34:08.108000,3.83
15:34:08.316000,3.83
15:34:08.517000,3.83
15:34:09.329000,3.84
15:34:09.524000,3.84
15:34:09.726000,3.84
15:34:09.934000,3.84
15:34:10.136000,3.84
15:34:10.337000,3.84
15:34:11.147000,3.85
15:34:11.347000,3.85
15:34:11.549000,3.84
15:34:11.754000,3.84
15:34:11.955000,3.84
15:34:12.151000,3.84
15:34:12.966000,3.87
15:34:13.164000,3.87
15:34:13.368000,3.87
15:34:13.572000,3.88
15:34:13.769000,3.88
15:34:13.970000,3.89
15:34:14.785000,3.89
15:34:14.982000,3.90
15:34:15.181000,3.90
15:34:15.391000,3.91
15:34:15.588000,3.91
15:34:15.788000,3.91
15:34:15.997000,3.91
15:34:16.198000,3.91
15:34:16.395000,3.91
15:34:16.599000,3.91
15:34:16.800000,3.91
15:34:17,3.91
15:34:17.206000,3.92
15:34:17.604000,3.93
15:34:17.816000,3.93
15:34:18.006000,3.93
15:34:18.213000,3.93
15:34:18.414000,3.93
15:34:18.617000,3.94
15:34:18.819000,3.94
15:34:19.622000,3.93
15:34:19.822000,3.92
15:34:20.031000,3.92
15:34:20.237000,3.91
15:34:20.437000,3.91
15:34:20.633000,3.90
15:34:21.449000,3.89
15:34:21.648000,3.88
15:34:21.850000,3.88
15:34:22.055000,3.86
15:34:22.255000,3.85
15:34:22.456000,3.85
15:34:22.862000,3.84
15:34:23.267000,3.84
15:34:23.464000,3.84
15:34:23.668000,3.85
15:34:23.870000,3.85
15:34:24.070000,3.85
15:34:24.270000,3.85
15:34:24.478000,3.85
15:34:24.680000,3.85
15:34:24.873000,3.85
15:34:25.081000,3.85
15:34:25.283000,3.85
15:34:25.480000,3.85
15:34:25.692000,3.86
15:34:25.893000,3.87
15:34:26.298000,3.88
15:34:26.495000,3.88
15:34:26.696000,3.89
15:34:26.900000,3.90
15:34:27.101000,3.90
15:34:27.302000,3.91
15:34:28.117000,3.92
15:34:28.310000,3.93
15:34:28.514000,3.93
15:34:28.717000,3.93
15:34:28.920000,3.93
15:34:29.120000,3.94
15:34:29.922000,3.93
15:34:30.131000,3.93
15:34:30.333000,3.92
15:34:30.538000,3.90
15:34:30.739000,3.91
15:34:30.939000,3.90
15:34:31.141000,3.90
15:34:31.344000,3.90
15:34:31.539000,3.90
15:34:31.750000,3.89
15:34:31.950000,3.90
15:34:32.151000,3.89
15:34:32.356000,3.89
15:34:32.757000,3.89
15:34:32.962000,3.89
15:34:33.162000,3.89
15:34:33.364000,3.89
15:34:33.569000,3.88
15:34:33.770000,3.89
15:34:33.971000,3.89
15:34:34.781000,3.90
15:34:34.981000,3.90
15:34:35.182000,3.90
15:34:35.387000,3.89
15:34:35.588000,3.89
15:34:35.788000,3.89
15:34:36.600000,3.88
15:34:36.801000,3.88
15:34:37.001000,3.88
15:34:37.206000,3.87
15:34:37.403000,3.86
15:34:37.603000,3.86
15:34:37.812000,3.86
15:34:38.005000,3.86
15:34:38.208000,3.86
15:34:38.412000,3.86
15:34:38.613000,3.86
15:34:38.820000,3.86
15:34:39.022000,3.87
15:34:39.222000,3.87
15:34:39.421000,3.87
15:34:39.631000,3.88
15:34:39.827000,3.88
15:34:40.026000,3.89
15:34:40.236000,3.89
15:34:40.426000,3.89
15:34:40.634000,3.89
15:34:41.039000,3.89
15:34:41.445000,3.90
15:34:41.638000,3.91
15:34:41.847000,3.92
15:34:42.052000,3.92
15:34:42.252000,3.91
15:34:42.453000,3.91
15:34:43.263000,3.91
15:34:43.464000,3.91
15:34:43.665000,3.90
15:34:43.870000,3.90
15:34:44.070000,3.90
15:34:44.270000,3.90
15:34:45.082000,3.92
15:34:45.280000,3.92
15:34:45.483000,3.92
15:34:45.689000,3.93
15:34:45.889000,3.94
15:34:46.089000,3.93
15:34:46.495000,3.94
15:34:46.695000,3.93
15:34:46.896000,3.93
15:34:47.101000,3.93
15:34:47.302000,3.92
15:34:47.504000,3.93
15:34:47.702000,3.93
15:34:47.908000,3.93
15:34:48.112000,3.93
15:34:48.310000,3.93
