Time,Current (mA)
13:01:34.611000,0.00
13:01:35.417000,0.00
13:01:35.619000,0.00
13:01:36.426000,0.00
13:01:36.630000,0.00
13:01:36.833000,0.00
13:01:38.044000,0.00
13:01:38.248000,0.00
13:01:38.450000,0.00
13:01:38.650000,0.00
13:01:42.494000,0.00
13:01:44.917000,0.00
13:01:46.332000,0.00
13:01:46.743000,0.00
13:01:47.132000,0.00
13:01:48.349000,0.00
13:01:48.964000,0.00
13:01:49.766000,0.00
13:01:50.582000,0.00
13:01:51.597000,0.00
13:01:52.404000,0.00
13:01:52.805000,0.00
13:01:53.009000,0.00
13:01:53.209000,0.00
13:01:53.415000,0.00
13:01:53.815000,0.00
13:01:54.626000,0.00
13:01:54.825000,0.00
13:01:55.234000,0.00
13:01:55.432000,0.00
13:01:57.057000,0.00
13:01:57.458000,0.00
13:01:57.663000,0.00
13:01:59.075000,0.00
13:02:01.092000,0.00
13:02:01.293000,0.00
13:02:02.908000,0.00
13:02:03.113000,0.00
13:02:03.322000,0.00
13:02:03.525000,0.00
13:02:04.331000,0.00
13:02:05.949000,0.00
13:02:06.752000,0.00
13:02:06.957000,0.00
13:02:08.166000,0.00
13:02:08.366000,0.00
13:02:08.774000,0.00
13:02:09.381000,0.00
13:02:09.784000,0.00
13:02:10.187000,0.00
13:02:11.398000,0.00
13:02:11.604000,0.00
13:02:12.609000,0.00
13:02:13.424000,0.00
13:02:14.231000,0.00
13:02:15.448000,0.00
13:02:16.054000,0.00
13:02:16.459000,0.00
13:02:16.659000,0.00
13:02:18.064000,0.00
13:02:18.275000,0.00
13:02:19.281000,0.00
13:02:20.907000,0.00
13:02:21.508000,0.00
13:02:22.316000,0.00
13:02:22.725000,0.00
13:02:22.924000,0.00
13:02:23.938000,0.00
13:02:25.748000,0.00
13:02:25.958000,0.00
13:02:26.364000,0.00
13:02:27.170000,0.00
13:02:27.981000,0.00
13:02:28.381000,0.00
13:02:29.390000,0.00
13:02:30.001000,0.00
13:02:31.014000,0.00
13:02:31.414000,0.00
13:02:33.440000,0.00
13:02:33.640000,0.00
13:02:34.051000,0.00
13:02:36.474000,0.00
13:02:36.675000,0.00
13:02:37.081000,0.00
13:02:38.490000,0.00
13:02:39.906000,0.00
13:02:40.716000,0.00
13:02:41.930000,0.00
13:02:42.542000,0.00
13:02:42.942000,0.00
13:02:44.155000,0.00
13:02:46.990000,0.00
13:02:47.596000,0.00
13:02:47.797000,0.00
13:02:48.002000,0.00
13:02:48.199000,0.00
13:02:49.824000,0.00
13:02:50.224000,0.00
13:02:50.623000,0.00
13:02:52.854000,0.00
13:02:55.484000,0.00
13:02:56.083000,0.00
13:02:58.110000,0.00
13:02:58.512000,0.00
13:02:58.925000,0.00
13:02:59.124000,0.00
13:02:59.531000,0.00
13:03:00.336000,0.00
13:03:00.539000,0.00
13:03:00.942000,0.00
13:03:02.156000,0.00
13:03:02.357000,0.00
13:03:03.172000,0.00
13:03:03.979000,0.00
13:03:04.381000,0.00
13:03:04.585000,0.00
13:03:05.391000,0.00
13:03:06.399000,0.00
13:03:06.810000,0.00
13:03:08.020000,0.00
13:03:08.220000,0.00
13:03:09.030000,0.00
13:03:10.451000,0.00
13:03:10.647000,0.00
13:03:11.056000,0.00
13:03:11.863000,0.00
13:03:12.667000,0.00
13:03:13.879000,0.00
13:03:15.298000,0.00
13:03:16.513000,0.00
13:03:16.913000,0.00
13:03:18.941000,0.00
13:03:19.142000,0.00
13:03:19.749000,0.00
13:03:19.945000,0.00
13:03:20.153000,0.00
13:03:20.761000,0.00
13:03:21.162000,0.00
13:03:24.595000,0.00
13:03:24.795000,0.00
13:03:25.398000,0.00
13:03:26.011000,0.00
13:03:26.212000,0.00
13:03:26.416000,0.00
13:03:27.425000,0.00
13:03:28.238000,0.00
13:03:29.845000,0.00
13:03:30.055000,0.00
13:03:30.456000,0.00
13:03:31.466000,0.00
13:03:32.879000,0.00
13:03:33.695000,0.00
13:03:34.301000,0.00
13:03:35.308000,0.00
13:03:36.931000,0.00
13:03:37.131000,0.00
13:03:37.336000,0.00
13:03:39.154000,0.00
13:03:39.351000,0.00
13:03:42.185000,0.00
13:03:42.580000,0.00
13:03:43.194000,0.00
13:03:44.204000,0.00
13:03:45.012000,0.00
13:03:45.823000,0.00
13:03:46.024000,0.00
13:03:46.634000,0.00
13:03:47.436000,0.00
13:03:47.644000,0.00
13:03:48.043000,0.00
13:03:48.653000,0.00
13:03:49.255000,0.00
13:03:49.665000,0.00
13:03:50.070000,0.00
13:03:50.461000,0.00
13:03:51.073000,0.00
13:03:51.280000,0.00
13:03:51.477000,0.00
13:03:52.494000,0.00
13:03:52.896000,0.00
13:03:53.094000,0.00
13:03:53.301000,0.00
13:03:53.908000,0.00
13:03:54.104000,0.00
13:03:55.525000,0.00
13:03:57.545000,0.00
13:03:58.344000,0.00
13:04:00.372000,0.00
13:04:00.576000,0.00
13:04:00.978000,0.00
13:04:01.383000,0.00
13:04:02.593000,0.00
13:04:02.803000,0.00
13:04:03.193000,0.00
13:04:05.230000,0.00
13:04:05.430000,0.00
