Time,PMON 1,PMON_2,PMON_3,PMON_4,PMON_5,PMON_6
18:24:47,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:47,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:48,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:49,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:49,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:50,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:51,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:51,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:52,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:53,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:53,35.01,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:54,35.01,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:55,35.01,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:55,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:56,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:57,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:57,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:58,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:58,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:24:59,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:00,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:00,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:01,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:02,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:02,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:03,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:04,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:04,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:05,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:06,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:06,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:07,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:08,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:08,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:09,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:10,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:10,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:11,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:12,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:12,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:13,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:14,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:14,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:15,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:15,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:16,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:17,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:17,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:18,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:19,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:19,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:20,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:21,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:21,35.02,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:22,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:23,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:23,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:24,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:24,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:25,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:26,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:26,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:27,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:28,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:28,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:29,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:30,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:30,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:31,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:32,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:32,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:33,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:33,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:34,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:35,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:35,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:36,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:37,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:37,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:38,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:39,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:39,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:40,35.03,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:41,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:41,35.04,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:42,35.04,DISCONNECTED,23.31,DISCONNECTED,DISCONNECTED,DISCONNECTED
18:25:43,35.04,DISCONNECTED,23.31,21.84,23.60,DISCONNECTED
18:25:43,35.04,DISCONNECTED,23.31,21.84,23.60,21.67
18:25:44,35.04,DISCONNECTED,23.31,21.84,23.60,21.67
18:25:44,35.04,DISCONNECTED,23.31,21.84,23.60,21.67
18:25:45,35.04,DISCONNECTED,23.31,21.84,23.60,21.67
18:25:46,35.04,DISCONNECTED,23.31,21.84,23.60,21.67
18:25:46,35.04,DISCONNECTED,23.31,21.83,23.60,21.67
18:25:47,35.04,DISCONNECTED,23.31,21.83,23.61,21.67
18:25:48,35.04,DISCONNECTED,23.31,21.83,23.61,21.67
18:25:48,35.04,DISCONNECTED,23.31,21.83,23.61,21.67
18:25:49,35.04,DISCONNECTED,23.31,21.83,23.61,21.67
18:25:50,35.04,DISCONNECTED,23.31,21.83,23.61,21.67
18:25:50,35.04,DISCONNECTED,23.32,21.84,23.61,21.67
18:25:51,35.04,DISCONNECTED,23.32,21.84,23.61,21.67
18:25:52,35.04,DISCONNECTED,23.32,21.84,23.61,21.68
18:25:52,35.04,DISCONNECTED,23.32,21.84,23.61,21.68
18:25:53,35.04,DISCONNECTED,23.32,21.84,23.61,21.68
18:25:54,35.04,DISCONNECTED,23.32,21.84,23.61,21.68
18:25:54,35.04,DISCONNECTED,23.32,21.84,23.61,21.68
18:25:55,35.04,DISCONNECTED,23.32,21.84,23.61,21.68
18:25:56,35.04,DISCONNECTED,23.32,21.84,23.61,21.68
18:25:56,35.04,DISCONNECTED,23.32,21.84,23.61,21.68
18:25:57,35.04,DISCONNECTED,23.32,21.84,23.61,21.68
18:25:57,35.04,DISCONNECTED,23.32,21.84,23.61,21.68
18:25:58,35.04,DISCONNECTED,23.32,21.84,23.61,21.68
18:25:59,35.04,DISCONNECTED,23.32,21.84,23.61,21.68
18:25:59,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:00,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:01,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:01,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:02,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:03,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:03,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:04,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:05,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:05,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:06,35.05,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:07,35.05,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:07,35.05,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:08,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:09,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:09,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:10,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:11,35.05,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:11,35.05,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:12,35.05,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:12,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:13,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:14,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:14,35.05,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:15,35.05,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:16,35.05,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:16,35.05,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:17,35.07,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:18,35.07,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:18,35.07,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:19,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:20,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:20,35.06,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:21,35.05,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:22,35.05,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:22,35.05,DISCONNECTED,23.31,21.84,23.61,21.68
18:26:23,35.05,DISCONNECTED,23.31,21.84,23.61,21.68
18:26:24,35.05,DISCONNECTED,23.31,21.84,23.61,21.68
18:26:24,35.05,DISCONNECTED,23.31,21.84,23.61,21.68
18:26:25,35.05,DISCONNECTED,23.31,21.84,23.61,21.68
18:26:26,35.05,DISCONNECTED,23.31,21.84,23.61,21.68
18:26:26,35.05,DISCONNECTED,23.31,21.84,23.61,21.68
18:26:27,35.05,DISCONNECTED,23.31,21.84,23.61,21.68
18:26:28,35.05,DISCONNECTED,23.31,21.84,23.61,21.68
18:26:28,35.05,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:29,35.05,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:29,35.05,DISCONNECTED,23.32,21.84,23.61,21.68
18:26:30,35.05,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:31,35.05,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:31,35.06,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:32,35.06,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:33,35.06,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:33,35.06,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:34,35.06,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:35,35.06,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:35,35.06,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:36,35.06,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:37,35.06,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:37,35.06,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:38,35.08,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:39,35.08,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:39,35.08,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:40,35.06,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:40,35.06,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:41,35.06,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:42,35.06,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:42,35.07,DISCONNECTED,23.32,21.84,23.61,21.69
18:26:43,35.07,DISCONNECTED,23.32,21.84,23.61,21.69
