Time,PMON 1 (C),PMON_2 (C),PMON_3 (C),PMON_4 (C),PMON_5 (C),PMON_6 (C)
13:54:24,21.25,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:24,21.23,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:25,21.23,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:25,21.23,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:26,21.24,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:27,21.24,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:27,21.24,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:28,21.22,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:28,21.22,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:29,21.22,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:29,21.24,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:30,21.24,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:30,21.24,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:31,21.24,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:31,21.24,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:32,21.24,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:32,21.24,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:33,21.23,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:34,21.23,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:34,21.23,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:35,21.25,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:35,21.25,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:36,21.25,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:36,21.25,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:37,21.25,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:37,21.25,DISCONNECTED,23.22,22.45,24.63,SENSOR_ERROR
13:54:38,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:38,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:39,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:39,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:40,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:40,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:41,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:42,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:42,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:43,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:43,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:44,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:44,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:45,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:45,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:46,21.23,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:46,21.23,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:47,21.23,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:47,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:48,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:49,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:49,21.25,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:50,21.25,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:50,21.25,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:51,21.25,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:51,21.25,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:52,21.25,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:52,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:53,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:53,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:54,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:54,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:55,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:55,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:56,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:57,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:57,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:58,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:58,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:59,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:54:59,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:00,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:00,21.26,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:01,21.26,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:01,21.26,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:02,21.26,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:02,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:03,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:04,21.24,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:04,21.26,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:05,21.26,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:05,21.26,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:06,21.25,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:06,21.25,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:07,21.25,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:07,21.25,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:08,21.25,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:08,21.25,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:09,21.26,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:09,21.26,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:10,21.26,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:10,21.26,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:11,21.26,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:12,21.26,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:12,21.25,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:13,21.25,DISCONNECTED,23.24,DISCONNECTED,DISCONNECTED,DISCONNECTED
13:55:13,21.25,DISCONNECTED,23.24,22.48,DISCONNECTED,DISCONNECTED
13:55:14,21.25,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:14,21.25,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:15,21.25,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:15,21.24,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:16,21.24,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:16,21.24,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:17,21.24,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:17,21.24,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:18,21.24,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:19,21.24,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:19,21.25,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:20,21.25,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:20,21.25,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:21,21.25,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:21,21.25,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:22,21.25,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:22,21.27,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:23,21.27,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:23,21.27,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:24,21.26,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:24,21.26,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:25,21.26,DISCONNECTED,23.24,22.48,24.68,DISCONNECTED
13:55:25,21.26,DISCONNECTED,23.24,22.47,24.68,DISCONNECTED
13:55:26,21.26,DISCONNECTED,23.24,22.47,24.66,DISCONNECTED
13:55:27,21.26,DISCONNECTED,23.24,22.47,24.66,DISCONNECTED
13:55:27,21.26,DISCONNECTED,23.24,22.47,24.66,DISCONNECTED
13:55:28,21.27,DISCONNECTED,23.24,22.47,24.66,DISCONNECTED
13:55:28,21.27,DISCONNECTED,23.24,22.47,24.66,DISCONNECTED
13:55:29,21.27,DISCONNECTED,23.24,22.47,24.66,DISCONNECTED
13:55:29,21.26,DISCONNECTED,23.24,22.47,24.66,DISCONNECTED
13:55:30,21.26,DISCONNECTED,23.24,22.47,24.66,DISCONNECTED
13:55:30,21.26,DISCONNECTED,23.24,22.47,24.66,DISCONNECTED
13:55:31,21.26,DISCONNECTED,23.24,22.47,24.67,DISCONNECTED
13:55:31,21.26,DISCONNECTED,23.24,22.47,24.67,DISCONNECTED
13:55:32,21.26,DISCONNECTED,23.24,22.47,24.67,DISCONNECTED
13:55:32,21.26,DISCONNECTED,23.24,22.47,24.67,DISCONNECTED
13:55:33,21.26,DISCONNECTED,23.24,22.47,24.67,DISCONNECTED
13:55:33,21.26,DISCONNECTED,23.24,22.46,24.67,DISCONNECTED
13:55:34,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:35,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:35,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:36,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:36,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:37,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:37,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:38,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:38,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:39,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:39,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:40,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:40,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:41,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:42,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:42,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:43,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:43,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:44,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:44,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:45,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:45,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:46,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:46,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:47,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:47,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:48,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:48,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:49,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:50,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:50,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:51,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:51,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:52,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:52,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:53,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:53,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:54,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:54,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:55,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:55,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:56,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:57,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:57,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:58,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:58,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:59,21.26,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:55:59,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:00,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:00,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:01,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:01,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:02,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:02,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:03,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:03,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:04,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:05,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:05,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:06,21.27,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:06,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:07,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:07,21.28,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:08,21.29,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:08,21.29,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:09,21.29,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:09,21.29,DISCONNECTED,23.24,22.46,24.68,DISCONNECTED
13:56:10,21.29,DISCONNECTED,23.24,22.46,24.69,DISCONNECTED
13:56:10,21.29,DISCONNECTED,23.24,22.46,24.69,DISCONNECTED
13:56:11,21.29,DISCONNECTED,23.24,22.46,24.69,DISCONNECTED
13:56:11,21.29,DISCONNECTED,23.24,22.46,24.69,DISCONNECTED
13:56:12,21.29,DISCONNECTED,23.24,22.46,24.69,DISCONNECTED
13:56:13,21.29,DISCONNECTED,23.24,22.47,24.69,DISCONNECTED
13:56:13,21.29,DISCONNECTED,23.24,22.47,24.70,DISCONNECTED
13:56:14,21.29,DISCONNECTED,23.24,22.47,24.70,DISCONNECTED
13:56:14,21.29,DISCONNECTED,23.24,22.47,24.70,DISCONNECTED
13:56:15,21.29,DISCONNECTED,23.24,22.47,24.70,DISCONNECTED
13:56:15,21.29,DISCONNECTED,23.24,22.47,24.70,DISCONNECTED
13:56:16,21.29,DISCONNECTED,23.24,22.47,24.70,DISCONNECTED
13:56:16,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:17,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:17,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:18,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:18,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:19,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:20,21.28,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:20,21.28,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:21,21.28,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:21,21.28,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:22,21.28,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:22,21.28,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:23,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:23,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:24,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:24,21.28,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:25,21.28,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:25,21.28,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:26,21.28,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:26,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:27,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:28,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:28,21.30,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:29,21.30,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:29,21.30,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:30,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:30,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:31,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:31,21.29,DISCONNECTED,23.24,22.47,24.71,DISCONNECTED
13:56:32,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:32,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:33,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:33,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:34,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:35,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:35,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:36,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:36,21.31,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:37,21.31,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:37,21.31,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:38,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:38,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:39,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:39,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:40,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:40,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:41,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:41,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:42,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:43,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:43,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:44,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:44,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:45,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:45,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:46,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:46,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:47,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:47,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:48,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:48,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:49,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:49,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:50,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:51,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:51,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:52,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:52,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:53,21.30,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:53,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:54,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:54,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:55,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:55,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:56,21.29,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:56,21.31,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:57,21.31,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:58,21.31,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:58,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:59,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:56:59,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:00,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:00,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:01,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:01,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:02,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:02,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:03,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:03,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:04,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:04,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:05,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:06,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:06,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:07,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:07,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:08,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:08,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:09,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:09,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:10,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:10,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:11,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:11,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:12,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:12,21.31,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:13,21.31,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:14,21.31,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:14,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:15,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:15,21.32,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
13:57:16,21.33,DISCONNECTED,23.25,22.47,24.71,DISCONNECTED
