Time,Current (mA)
15:52:50.964,4.86
15:52:51.167,4.91
15:52:51.357,5.03
15:52:51.578,1.95
15:52:51.773,2.00
15:52:51.965,1.91
15:52:52.174,1.93
15:52:52.382,1.77
15:52:52.575,1.99
15:52:52.784,4.77
15:52:52.974,4.94
15:52:53.184,4.64
15:52:53.391,1.97
15:52:53.584,1.75
15:52:53.794,1.91
15:52:53.985,1.91
15:52:54.195,2.06
15:52:54.401,1.96
15:52:54.610,3.92
15:52:54.801,4.28
15:52:55.007,3.80
15:52:55.210,1.65
15:52:55.410,1.77
15:52:55.613,1.58
15:52:55.811,2.14
15:52:56.011,2.07
15:52:56.218,2.20
15:52:56.424,3.90
15:52:56.616,3.64
15:52:56.824,3.81
15:52:57.016,1.65
15:52:57.228,1.47
15:52:57.421,1.57
15:52:57.622,2.13
15:52:57.831,2.27
15:52:58.024,2.18
15:52:58.233,3.51
15:52:58.442,3.65
15:52:58.630,3.44
15:52:58.844,1.36
15:52:59.047,1.48
15:52:59.240,1.22
15:52:59.446,2.35
15:52:59.653,2.48
15:52:59.853,2.42
15:53:00.050,3.49
15:53:00.258,3.30
15:53:00.450,3.42
15:53:00.658,1.33
15:53:00.868,0.85
15:53:01.057,1.06
15:53:01.269,2.61
15:53:01.473,2.49
15:53:01.674,2.68
15:53:01.879,3.06
15:53:02.066,3.26
15:53:02.274,2.86
15:53:02.481,0.74
15:53:02.677,0.73
15:53:02.879,0.81
15:53:03.088,2.65
15:53:03.281,3.42
15:53:03.489,2.78
15:53:03.697,2.99
15:53:03.890,2.44
15:53:04.082,2.74
15:53:04.303,1.37
15:53:04.505,1.18
15:53:04.702,1.49
15:53:04.905,4.35
15:53:05.107,3.60
15:53:05.308,4.75
15:53:05.517,2.16
15:53:05.718,2.38
15:53:05.906,2.07
15:53:06.123,1.44
15:53:06.325,1.72
15:53:06.520,1.52
15:53:06.729,4.56
15:53:06.922,4.97
15:53:07.126,4.96
15:53:07.331,2.13
15:53:07.532,1.99
15:53:07.732,1.90
15:53:07.935,1.50
15:53:08.135,1.29
15:53:08.339,1.62
15:53:08.539,4.84
15:53:08.743,4.14
15:53:08.945,5.02
15:53:09.142,2.04
15:53:09.350,2.00
15:53:09.551,2.01
15:53:09.756,1.60
15:53:09.957,1.87
15:53:10.155,1.72
15:53:10.358,5.02
15:53:10.560,4.79
15:53:10.762,4.98
15:53:10.962,1.82
15:53:11.169,1.94
15:53:11.371,1.70
15:53:11.570,2.06
15:53:11.776,1.97
15:53:11.969,2.09
15:53:12.180,4.27
15:53:12.377,4.63
15:53:12.582,3.99
15:53:12.787,1.67
15:53:12.987,1.48
15:53:13.188,1.61
15:53:13.389,2.15
15:53:13.594,2.26
15:53:13.793,2.17
15:53:14.000,3.49
15:53:14.199,3.63
15:53:14.401,3.43
15:53:14.604,1.25
15:53:14.803,1.39
15:53:15.000,1.07
15:53:15.205,2.44
15:53:15.412,2.33
15:53:15.611,2.48
15:53:15.818,3.39
15:53:16.018,3.12
15:53:16.219,3.31
15:53:16.419,1.01
15:53:16.621,0.75
15:53:16.821,0.63
15:53:17.030,2.52
15:53:17.226,2.72
15:53:17.427,3.72
15:53:17.636,3.19
15:53:17.827,3.37
15:53:18.034,3.06
15:53:18.238,0.70
15:53:18.428,0.88
15:53:18.638,0.78
15:53:18.845,2.64
15:53:19.042,3.34
15:53:19.240,2.79
15:53:19.451,2.89
15:53:19.646,2.39
15:53:19.852,2.59
15:53:20.057,0.79
15:53:20.257,1.27
15:53:20.458,1.12
15:53:20.663,4.95
15:53:20.864,4.32
15:53:21.064,5.01
15:53:21.254,1.99
15:53:21.467,2.13
15:53:21.670,2.01
15:53:21.876,1.70
15:53:22.076,1.51
15:53:22.277,1.81
15:53:22.475,4.97
15:53:22.676,4.67
15:53:22.868,4.83
15:53:23.084,2.02
15:53:23.288,1.86
15:53:23.477,1.98
15:53:23.694,2.12
15:53:23.895,2.05
15:53:24.095,2.18
15:53:24.299,3.88
15:53:24.501,4.25
15:53:24.702,3.77
15:53:24.906,1.62
15:53:25.099,1.73
15:53:25.298,1.52
15:53:25.513,2.18
15:53:25.713,2.31
15:53:25.914,2.25
15:53:26.118,3.74
15:53:26.309,3.51
15:53:26.515,3.64
15:53:26.725,1.51
15:53:26.919,1.34
15:53:27.111,1.46
15:53:27.331,2.47
15:53:27.524,2.39
15:53:27.726,2.53
15:53:27.926,3.33
15:53:28.126,3.42
15:53:28.329,3.18
15:53:28.543,0.82
15:53:28.743,0.80
15:53:28.932,0.63
15:53:29.143,2.51
15:53:29.342,2.81
15:53:29.547,2.58
15:53:29.754,3.20
15:53:29.951,2.70
15:53:30.141,3.06
15:53:30.363,1.19
15:53:30.559,0.94
15:53:30.759,1.32
15:53:30.967,3.84
15:53:31.165,3.21
15:53:31.365,4.35
15:53:31.571,2.30
15:53:31.771,2.53
15:53:31.966,2.16
15:53:32.176,1.32
15:53:32.378,1.64
15:53:32.578,1.45
15:53:32.780,4.33
15:53:32.980,4.99
15:53:33.180,4.77
15:53:33.390,2.01
15:53:33.585,2.00
15:53:33.789,1.95
15:53:33.995,1.91
15:53:34.196,1.77
15:53:34.391,1.98
15:53:34.598,4.73
15:53:34.802,4.92
15:53:35.003,4.56
15:53:35.201,1.95
15:53:35.398,1.72
15:53:35.609,1.86
15:53:35.810,1.97
15:53:36.011,2.10
15:53:36.202,2.02
15:53:36.416,4.58
15:53:36.616,3.97
15:53:36.808,3.64
15:53:37.015,1.86
15:53:37.223,1.99
15:53:37.418,1.77
15:53:37.627,2.01
15:53:37.823,1.92
15:53:38.028,2.06
15:53:38.234,4.36
15:53:38.424,3.80
15:53:38.632,4.23
15:53:38.838,1.78
15:53:39.029,1.57
15:53:39.234,1.69
15:53:39.442,2.07
15:53:39.640,2.19
15:53:39.847,2.12
15:53:40.047,3.57
15:53:40.254,3.72
15:53:40.453,3.48
15:53:40.654,1.41
15:53:40.858,1.50
15:53:41.049,1.30
15:53:41.267,2.35
15:53:41.463,2.25
15:53:41.660,2.39
15:53:41.861,3.49
15:53:42.067,3.30
15:53:42.273,3.42
15:53:42.477,1.22
15:53:42.672,0.79
15:53:42.878,1.08
15:53:43.088,2.63
15:53:43.277,2.50
15:53:43.485,2.83
15:53:43.691,2.99
15:53:43.881,3.17
15:53:44.089,2.68
15:53:44.283,0.78
15:53:44.497,0.64
15:53:44.697,0.95
15:53:44.901,2.82
15:53:45.097,3.87
15:53:45.299,3.22
15:53:45.509,2.70
15:53:45.710,2.27
15:53:45.910,2.48
15:53:46.114,0.99
15:53:46.315,1.36
15:53:46.516,1.68
15:53:46.720,3.26
15:53:46.922,2.70
15:53:47.118,3.69
15:53:47.327,2.50
15:53:47.527,2.78
15:53:47.728,2.33
15:53:47.931,1.15
15:53:48.134,1.48
15:53:48.330,1.27
15:53:48.539,3.65
15:53:48.729,4.87
15:53:48.941,4.17
15:53:49.144,2.36
15:53:49.342,2.04
15:53:49.545,2.20
15:53:49.752,1.77
15:53:49.948,1.59
15:53:50.149,1.86
15:53:50.358,4.89
15:53:50.558,5.03
15:53:50.749,4.78
15:53:50.964,2.01
15:53:51.164,2.02
15:53:51.365,1.98
15:53:51.570,1.84
15:53:51.759,2.02
15:53:51.965,1.93
15:53:52.159,2.28
15:53:52.360,4.89
15:53:52.560,4.51
15:53:52.774,4.77
15:53:52.979,2.01
15:53:53.180,1.84
15:53:53.379,1.97
15:53:53.574,1.86
15:53:53.786,2.06
15:53:53.987,1.95
15:53:54.187,3.93
15:53:54.381,4.25
15:53:54.593,3.80
15:53:54.798,1.65
15:53:54.998,1.77
15:53:55.198,1.57
15:53:55.391,2.14
15:53:55.591,2.09
15:53:55.805,2.19
15:53:56.010,3.79
15:53:56.210,3.53
15:53:56.412,3.69
15:53:56.616,1.09
15:53:56.813,0.61
15:53:57.017,0.93
15:53:57.223,2.73
15:53:57.408,2.57
15:53:57.624,3.19
15:53:57.829,2.75
15:53:58.026,3.08
15:53:58.227,2.53
15:53:58.430,0.92
15:53:58.633,0.75
15:53:58.831,1.12
15:53:59.039,3.20
15:53:59.243,4.28
15:53:59.443,3.64
15:53:59.647,2.51
15:53:59.843,2.16
15:54:00.049,2.35
15:54:00.253,1.14
15:54:00.445,1.47
15:54:00.647,1.77
15:54:00.859,3.65
15:54:01.059,3.03
15:54:01.254,4.15
15:54:01.460,2.34
15:54:01.666,2.57
15:54:01.864,2.17
15:54:02.071,1.31
15:54:02.272,1.65
15:54:02.473,1.44
15:54:02.678,4.36
15:54:02.875,5.01
15:54:03.075,4.79
15:54:03.282,2.16
15:54:03.481,2.01
15:54:03.682,2.04
15:54:03.890,1.90
15:54:04.085,1.76
15:54:04.274,1.97
15:54:04.492,4.76
15:54:04.693,4.87
15:54:04.893,4.43
15:54:05.103,1.91
15:54:05.303,2.01
15:54:05.497,1.82
15:54:05.708,2.00
15:54:05.900,2.11
15:54:06.095,2.03
15:54:06.309,4.43
15:54:06.508,3.83
15:54:06.711,4.29
15:54:06.914,1.48
15:54:07.118,1.57
15:54:07.306,1.39
15:54:07.515,2.27
15:54:07.714,2.19
15:54:07.917,2.33
15:54:08.124,3.53
15:54:08.318,3.69
15:54:08.526,3.46
15:54:08.732,1.38
15:54:08.932,0.93
15:54:09.132,1.17
15:54:09.342,2.35
15:54:09.542,2.47
15:54:09.744,2.42
15:54:09.947,3.44
15:54:10.143,3.24
15:54:10.348,2.75
15:54:10.554,1.01
15:54:10.755,1.37
15:54:10.955,0.81
15:54:11.146,2.44
15:54:11.356,2.36
15:54:11.559,2.48
15:54:11.759,3.34
15:54:11.963,3.04
15:54:12.168,3.24
15:54:12.366,0.74
15:54:12.573,0.78
15:54:12.775,0.60
15:54:12.979,2.49
15:54:13.176,2.73
15:54:13.380,2.56
15:54:13.580,2.45
15:54:13.786,2.72
15:54:13.981,2.29
15:54:14.191,1.18
15:54:14.392,0.90
15:54:14.587,1.31
15:54:14.792,3.91
15:54:14.993,3.18
15:54:15.194,4.44
15:54:15.394,2.24
15:54:15.598,2.04
15:54:15.793,2.14
15:54:16.010,1.33
15:54:16.202,1.65
15:54:16.405,1.48
15:54:16.609,4.81
15:54:16.813,4.98
15:54:17.013,4.73
15:54:17.220,2.00
15:54:17.410,2.00
15:54:17.609,1.91
15:54:17.828,1.94
15:54:18.029,1.79
15:54:18.225,1.99
15:54:18.426,4.70
15:54:18.631,4.04
15:54:18.831,4.36
15:54:19.025,1.87
15:54:19.237,1.65
15:54:19.425,1.77
15:54:19.642,2.00
15:54:19.843,2.13
15:54:20.043,2.06
15:54:20.241,3.62
15:54:20.442,3.78
15:54:20.642,3.51
15:54:20.852,1.44
15:54:21.052,1.51
15:54:21.256,1.29
15:54:21.461,2.33
15:54:21.661,2.47
15:54:21.862,2.38
15:54:22.059,3.48
15:54:22.259,3.30
15:54:22.460,3.41
15:54:22.672,1.28
15:54:22.875,0.75
15:54:23.074,1.04
15:54:23.274,2.65
15:54:23.480,2.53
15:54:23.674,3.04
15:54:23.884,2.76
15:54:24.076,3.08
15:54:24.288,2.51
15:54:24.492,0.95
15:54:24.688,0.73
15:54:24.893,1.16
15:54:25.098,3.39
15:54:25.296,4.62
15:54:25.492,3.92
15:54:25.703,2.40
15:54:25.901,2.05
15:54:26.101,2.20
15:54:26.309,1.76
15:54:26.510,1.60
15:54:26.712,1.88
15:54:26.917,4.87
15:54:27.116,5.00
15:54:27.316,4.73
15:54:27.522,1.99
15:54:27.724,2.00
15:54:27.924,1.88
15:54:28.130,1.93
15:54:28.330,2.10
15:54:28.530,2.00
15:54:28.731,4.54
15:54:28.925,3.90
15:54:29.123,4.28
15:54:29.342,1.81
15:54:29.538,1.59
15:54:29.730,1.41
15:54:29.947,2.04
15:54:30.144,1.99
15:54:30.342,2.12
15:54:30.554,3.99
15:54:30.750,4.24
15:54:30.948,3.80
15:54:31.154,1.61
15:54:31.357,1.43
15:54:31.557,1.52
15:54:31.752,2.18
15:54:31.959,2.35
15:54:32.158,2.25
15:54:32.359,3.69
15:54:32.561,3.45
15:54:32.762,3.54
15:54:32.975,0.80
15:54:33.171,1.06
15:54:33.376,0.67
15:54:33.577,2.58
15:54:33.776,2.47
15:54:33.975,2.64
15:54:34.180,3.05
15:54:34.375,3.20
15:54:34.587,2.69
15:54:34.793,0.76
15:54:34.994,1.24
15:54:35.195,1.06
15:54:35.398,3.17
15:54:35.594,4.36
15:54:35.800,3.73
15:54:35.998,2.02
15:54:36.206,2.07
15:54:36.408,2.01
15:54:36.611,1.78
15:54:36.811,1.63
15:54:37.010,1.90
15:54:37.210,4.80
15:54:37.409,4.97
15:54:37.611,4.58
15:54:37.824,1.91
15:54:38.025,1.68
15:54:38.225,1.77
15:54:38.430,2.05
15:54:38.631,2.19
15:54:38.825,2.10
15:54:39.025,4.04
15:54:39.235,3.66
15:54:39.426,3.43
15:54:39.643,1.59
15:54:39.840,1.69
15:54:40.040,1.48
15:54:40.241,2.24
15:54:40.450,2.17
15:54:40.647,2.32
15:54:40.855,3.54
15:54:41.046,3.37
15:54:41.250,3.44
15:54:41.461,1.21
15:54:41.657,0.61
15:54:41.858,0.94
15:54:42.058,2.47
15:54:42.264,2.63
15:54:42.464,2.57
15:54:42.674,2.48
15:54:42.863,2.70
15:54:43.071,2.23
15:54:43.275,1.28
15:54:43.476,1.15
15:54:43.677,1.50
15:54:43.882,4.77
15:54:44.075,4.18
15:54:44.276,4.99
15:54:44.481,2.01
15:54:44.689,1.95
15:54:44.880,2.01
15:54:45.094,1.81
15:54:45.294,2.02
15:54:45.493,1.95
15:54:45.693,3.81
15:54:45.893,3.97
15:54:46.092,3.62
15:54:46.307,1.48
15:54:46.496,1.57
15:54:46.708,1.38
15:54:46.911,2.31
15:54:47.108,2.25
15:54:47.314,2.42
15:54:47.518,3.40
15:54:47.707,3.12
15:54:47.914,3.28
15:54:48.125,0.82
15:54:48.325,0.76
15:54:48.527,0.70
15:54:48.731,2.60
15:54:48.929,3.38
15:54:49.124,2.89
15:54:49.335,2.14
15:54:49.525,2.26
15:54:49.732,2.03
15:54:49.942,1.60
15:54:50.143,1.47
15:54:50.345,1.78
15:54:50.544,4.90
15:54:50.743,4.42
15:54:50.944,4.72
15:54:51.156,1.95
15:54:51.347,1.70
15:54:51.558,1.82
15:54:51.762,2.00
15:54:51.957,2.13
15:54:52.157,2.07
15:54:52.358,3.52
15:54:52.558,3.67
15:54:52.761,3.43
15:54:52.960,1.21
15:54:53.175,1.40
15:54:53.357,0.91
15:54:53.572,2.45
15:54:53.775,2.39
15:54:53.975,2.54
15:54:54.187,3.17
15:54:54.376,2.61
15:54:54.576,2.90
15:54:54.791,0.71
15:54:54.990,1.16
15:54:55.190,0.97
15:54:55.391,4.95
15:54:55.593,4.36
15:54:55.796,4.98
15:54:56.005,2.00
15:54:56.199,2.04
15:54:56.403,2.01
15:54:56.610,1.84
15:54:56.810,1.72
15:54:57.009,1.96
15:54:57.203,4.72
15:54:57.413,4.05
15:54:57.615,4.23
15:54:57.820,1.82
15:54:58.021,1.56
15:54:58.219,1.67
15:54:58.425,2.11
15:54:58.626,2.25
15:54:58.826,2.40
15:54:59.026,3.79
15:54:59.224,4.00
15:54:59.434,3.62
15:54:59.625,1.48
15:54:59.839,1.55
15:55:00.040,1.36
15:55:00.245,2.35
15:55:00.445,2.48
15:55:00.641,2.43
15:55:00.850,3.43
15:55:01.046,3.19
15:55:01.248,3.34
15:55:01.457,0.97
15:55:01.658,0.74
15:55:01.859,0.55
15:55:02.063,3.52
15:55:02.264,2.99
15:55:02.457,4.20
15:55:02.669,2.25
15:55:02.863,2.45
15:55:03.064,2.09
15:55:03.275,1.45
15:55:03.477,1.27
15:55:03.676,1.63
15:55:03.882,5.03
15:55:04.080,4.78
15:55:04.280,4.95
15:55:04.488,2.02
15:55:04.679,1.89
15:55:04.890,2.00
15:55:05.094,2.12
15:55:05.294,2.01
15:55:05.491,2.16
15:55:05.696,3.83
15:55:05.900,4.13
15:55:06.092,3.68
15:55:06.305,1.50
15:55:06.494,1.20
15:55:06.706,0.92
15:55:06.907,2.30
15:55:07.108,2.48
15:55:07.308,2.37
15:55:07.512,3.50
15:55:07.707,3.30
15:55:07.906,3.40
15:55:08.125,0.81
15:55:08.307,0.70
15:55:08.508,0.96
15:55:08.724,2.52
15:55:08.926,2.44
15:55:09.126,2.63
15:55:09.326,3.20
15:55:09.527,3.36
15:55:09.726,3.04
15:55:09.940,0.71
15:55:10.138,1.10
15:55:10.341,0.77
15:55:10.541,2.70
15:55:10.746,3.84
15:55:10.942,3.29
15:55:11.145,2.60
15:55:11.343,2.16
15:55:11.543,2.36
15:55:11.756,1.67
15:55:11.956,1.53
15:55:12.157,1.80
15:55:12.359,4.87
15:55:12.560,4.92
15:55:12.754,4.88
15:55:12.957,1.57
15:55:13.160,1.60
15:55:13.371,1.40
15:55:13.576,1.98
15:55:13.776,2.16
15:55:13.977,2.06
15:55:14.176,4.34
15:55:14.375,3.80
15:55:14.577,3.96
15:55:14.789,0.86
15:55:14.977,0.94
15:55:15.191,0.78
15:55:15.391,2.44
15:55:15.593,2.32
15:55:15.791,2.53
15:55:15.993,3.37
15:55:16.192,3.46
15:55:16.397,3.19
15:55:16.607,0.71
15:55:16.808,0.86
15:55:17.007,0.79
15:55:17.207,2.69
15:55:17.407,3.23
15:55:17.607,2.80
15:55:17.807,2.93
15:55:18.010,2.17
15:55:18.207,2.49
15:55:18.424,1.44
15:55:18.624,1.23
15:55:18.823,1.59
15:55:19.032,5.21
15:55:19.225,4.70
15:55:19.429,5.11
15:55:19.624,1.63
15:55:19.840,1.52
15:55:20.024,1.59
15:55:20.241,1.74
15:55:20.441,1.98
15:55:20.641,1.88
15:55:20.846,4.92
15:55:21.045,4.31
15:55:21.240,4.58
15:55:21.457,1.04
15:55:21.641,1.18
15:55:21.841,0.95
15:55:22.062,2.25
15:55:22.259,2.19
15:55:22.459,2.35
15:55:22.663,3.55
15:55:22.863,3.73
15:55:23.063,3.46
15:55:23.263,0.85
15:55:23.473,0.74
15:55:23.673,0.76
15:55:23.874,3.88
15:55:24.077,2.39
15:55:24.273,2.57
15:55:24.477,2.48
15:55:24.682,3.38
15:55:24.874,3.04
15:55:25.075,3.25
15:55:25.291,0.77
15:55:25.491,0.84
15:55:25.692,0.72
15:55:25.890,3.59
15:55:26.092,3.02
15:55:26.290,4.27
15:55:26.495,1.97
15:55:26.690,2.28
15:55:26.904,1.81
15:55:27.106,1.35
15:55:27.310,1.17
15:55:27.509,1.52
15:55:27.706,5.41
15:55:27.907,5.39
15:55:28.109,6.30
15:55:28.307,0.43
15:55:29.724,9.31
15:55:29.930,8.85
15:55:30.123,9.81
15:55:30.940,3.50
15:55:31.140,3.28
15:55:31.341,3.83
15:55:31.541,2.49
15:55:31.740,1.50
15:55:31.941,1.95
15:55:32.756,4.66
15:55:32.957,5.84
15:55:33.157,5.48
15:55:33.372,0.84
15:55:33.573,0.91
15:55:33.769,0.77
15:55:34.174,1.49
15:55:34.580,5.40
15:55:34.780,5.57
15:55:34.980,5.06
15:55:35.190,0.68
15:55:35.390,0.24
15:55:35.590,0.49
15:55:35.993,2.85
15:55:36.390,3.25
15:55:36.601,3.44
15:55:36.795,3.00
15:55:37.007,0.11
15:55:37.209,0.10
15:55:37.406,0.30
15:55:37.606,3.38
15:55:37.808,3.14
15:55:38.006,3.53
15:55:38.221,2.78
15:55:38.423,1.81
15:55:38.608,2.33
15:55:39.424,3.93
15:55:39.630,5.61
15:55:39.831,5.74
15:55:40.029,1.95
15:55:40.236,2.52
15:55:40.427,1.60
15:55:41.244,5.30
15:55:41.440,5.80
15:55:41.642,5.93
15:55:41.845,1.33
15:55:42.043,0.88
15:55:42.256,1.58
15:55:42.456,1.57
15:55:42.660,1.96
15:55:43.056,4.57
15:55:43.256,4.67
15:55:43.457,4.30
15:55:43.673,0.51
15:55:43.873,0.84
15:55:44.073,0.49
15:55:44.275,2.01
15:55:44.475,1.84
15:55:44.874,6.30
15:55:45.073,4.67
15:55:45.275,5.44
15:55:46.092,4.76
15:55:46.297,3.11
15:55:46.492,3.31
15:55:46.690,3.21
15:55:46.899,7.04
15:55:47.100,4.14
15:55:47.302,5.53
15:55:48.108,3.36
15:55:48.723,2.19
15:55:48.923,2.55
15:55:49.124,3.05
15:55:50.136,9.55
15:55:51.946,9.08
15:55:52.156,10.05
